date,region,output_gap,inflation,unemployment,gdp_growth,house_price_index,house_price_growth,fed_funds_rate
2001-12-31,NY,0.018996289648373826,2.856662215541093,5.832049298081261,1.8837796189714546,132.81829978494488,2.150084576697779,3.7304904249043505
2002-03-31,NY,-0.02856035438592563,2.18042704739719,5.587011232480533,1.8185180310238231,136.03352183203558,2.4207673583359273,3.6865740637591333
2002-06-30,NY,0.4243850612535718,2.4589695795252933,5.373732768515955,1.7142776233864634,140.00083729585438,2.916424871155924,3.850129593309188
2002-09-30,NY,-0.4736534124421502,2.0935101589056506,5.940266411810365,1.1018884200870303,145.27187294301396,3.7650029449614197,3.4883073759035694
2002-12-31,NY,-0.4758145610936822,2.7882498220270007,5.765280173105142,2.927327021336379,149.42147171487332,2.8564364785791243,3.210307510362828
2003-03-31,NY,-1.2797975176532133,1.719525209566269,6.188679564249273,2.728973375094359,148.1393443122088,-0.8580610189083613,3.458188188742241
2003-06-30,NY,-0.4115015258021567,2.589577308925713,5.623924139863808,3.3909843362539913,146.79313337432953,-0.908746386133648,2.9436262873069357
2003-09-30,NY,-1.0493715107990975,3.210887132849107,6.080109101954362,4.433591025475839,145.0056169777714,-1.2177111799908813,2.7409040973366054
2003-12-31,NY,-0.4458752097363649,1.417601263715155,5.693212822710742,2.1237134253235608,142.93630555601285,-1.4270560443708749,2.630852405093132
2004-03-31,NY,0.5363755580652465,1.8428699292976944,5.8367448780235645,2.274580656807734,142.41760765026243,-0.36288744397911765,3.2875682267432413
2004-06-30,NY,0.2817411479155553,2.1876974254440396,6.189902791353803,1.9591608334208088,142.59299940644746,0.12315314031655822,3.759446110515418
2004-09-30,NY,0.8577506839739389,2.4675389312923626,5.855379323064889,4.053002042847663,143.72153347906325,0.7914372215420062,3.188392684260376
2004-12-31,NY,-0.367425362669623,2.4106393818907415,6.269927683198282,2.8133777660201202,143.05853041217955,-0.4613108772460137,2.0712564464359793
2005-03-31,NY,-1.2096006469109213,2.4894059526236796,6.206031383683474,2.6878066903094036,142.97075490463183,-0.06135636043151571,2.1394049693992696
2005-06-30,NY,-0.6708229960125415,2.8071882996934816,6.543584637972897,2.5949075065403155,146.12659374445195,2.2073317315315375,2.90225767943468
2005-09-30,NY,-0.6399114013081993,1.2483417514051451,6.231679030814815,2.6873069111365346,150.28135938816624,2.8432645538704673,2.489458751777902
2005-12-31,NY,-1.577137295639891,1.3582313929985927,6.877100377273281,0.5366031419540931,153.77830464310645,2.326932141935074,2.5113876412564062
2006-03-31,NY,-1.490380919381747,1.3792275798315723,6.570390207017383,0.8223109240757207,158.47763135635978,3.0559100805277386,3.116820122844871
2006-06-30,NY,-0.08185697766145927,0.8026939148285994,5.838986294887907,2.446334420966575,165.59340175570853,4.490078718647607,2.8862845412978295
2006-09-30,NY,-0.6219423103645028,2.5036302444941505,6.556003981135122,1.9207129477287788,172.47120688518464,4.153429458271894,3.029746355056947
2006-12-31,NY,-0.4152145334803085,1.3048069359141943,5.667249714338093,2.4329748218620098,180.00987617430562,4.370972654084536,3.327061240120922
2007-03-31,NY,-0.603552697279199,1.734796290113339,5.665710615586648,1.4650281334190989,186.05418157956387,3.357763214839119,0.2715389122024454
2007-06-30,NY,-0.2679755892802089,1.1372944035084278,5.594886438430962,2.711108377232083,193.76812834552265,4.1460754606367285,0.257250448865588
2007-09-30,NY,0.09184983305974248,1.7964178148138585,5.610566800255458,1.5789931970623443,202.419594075123,4.464854877564414,0.2502054933573216
2007-12-31,NY,0.5372455888422254,1.6318843850086693,5.183880921378847,3.378187294672724,210.64861704186023,4.06532925052861,0.24184269683034945
2008-03-31,NY,0.792399807941846,1.7139860356440741,5.021318436269264,1.5678686001431823,219.94668226351445,4.414016741352022,0.26362968437849493
2008-06-30,NY,1.2148577768544357,2.0450899305642998,4.7390019731565465,1.6378270928418712,229.50206800459569,4.34441003735309,0.273296099371966
2008-09-30,NY,1.191363249554564,1.5128564313861588,4.898130984375053,2.5347242907553205,241.99302585770073,5.4426341172903525,0.2419841633632291
2008-12-31,NY,0.9904662953440694,1.7011101827918234,4.986297409195757,2.163688822710762,254.2056961713989,5.046703420651307,0.2623152751747387
2009-03-31,NY,0.28203666416619944,1.5535858542055214,5.412600522893322,1.0802303263438588,266.5236582697735,4.8456672229992535,0.23644613111242369
2009-06-30,NY,-2.2615253872914725,1.8595552805414275,6.047512130407639,2.8634849956126507,280.36022666432723,5.191497251830625,0.24784636616974443
2009-09-30,NY,-1.8991950273780742,2.6387106633844004,5.550843004060133,1.158088427326005,287.7833918509407,2.6477240637635737,0.25132577844001935
2009-12-31,NY,-1.9657558663343142,1.479276335952356,6.062175122547698,1.0615001993309674,296.9391870957616,3.181488405544679,0.2613032942645637
2010-03-31,NY,-1.9385903157644582,1.9168185009526324,6.445449062505773,1.8144163053959363,306.16139732236076,3.1057572147340022,0.25308149124168133
2010-06-30,NY,-2.74692736266578,1.9020980384792279,6.412097221984893,1.9679893127352093,313.5783196410739,2.422553066317453,0.2503384089491103
2010-09-30,NY,-1.3222025474763477,1.8502625303117766,5.785029311800742,2.6832516503367474,327.5974254788331,4.470687212625434,0.2690265223824829
2010-12-31,NY,-2.4167042987963656,1.959571810933042,6.328352587226716,2.663509632663059,336.7609232987416,2.797182488999914,0.25453207652762033
2011-03-31,NY,-1.3568842216475465,3.359244534567081,5.560554592701545,1.5436040677886738,345.4433012869245,2.578202335097148,0.2617181401317716
2011-06-30,NY,-1.1380860248816063,3.5375497540898397,5.2812058854808965,1.296265383556112,352.4874748549665,2.0391692476882266,0.25461684885895364
2011-09-30,NY,-0.45097447806660523,2.016242303917927,5.8293111721968245,2.7045903668110034,360.3169414012981,2.221204185922666,0.2559175128480938
2011-12-31,NY,0.3805514096662794,1.4656030214907223,5.407634037251582,0.8960741491152258,369.9565631144333,2.675317367994424,0.26896053539748843
2012-03-31,NY,1.8732837362943404,0.9273259751155001,4.637198798223475,3.1499070727100307,376.95993205024115,1.8930246504753976,0.2529836686194107
2012-06-30,NY,2.408715341605327,0.9896604897634744,4.19364735128047,4.691916368338317,381.07688672446767,1.0921464920249901,0.24559496810657666
2012-09-30,NY,2.532979048432013,1.607015665399177,4.245217586934959,5.019945467707229,379.91136976759435,-0.305848241516685,0.237052296353783
2012-12-31,NY,2.9293553852302425,1.7850750277189866,4.1504056945885255,3.8698577189942354,381.23159493583125,0.3475087279026505,0.2457738546089557
2013-03-31,NY,2.089607402013381,1.9459223735443278,4.557698415181354,6.6167000746042435,378.91897961005975,-0.6066169112139814,0.2339996574156848
2013-06-30,NY,1.534988797641793,2.346521189461775,4.919085457797576,6.131178346608868,380.85171611042733,0.51006589914196,0.24988454291290407
2013-09-30,NY,0.6902867081405373,1.8737000397901444,5.345938742474254,2.810945636305636,391.70045603937194,2.8485469462343422,0.2370272158651764
2013-12-31,NY,0.7237308841745,2.034349843315736,5.2967492093149255,3.168367567701156,406.66013621279615,3.8191633281939543,0.24430484342714848
2014-03-31,NY,1.3969954814999728,1.9547743850249186,5.1661111873419046,4.237742079054631,429.2881074451638,5.564344576063119,0.23591110970031445
2014-06-30,NY,0.9624448000834064,1.8697756966066013,5.420375170599155,5.146697008209906,453.89619653754477,5.732301609478974,0.23266891398612694
2014-09-30,NY,0.6730652813388209,1.6174605003866698,5.302579201360459,2.5616123262022477,476.7425417748083,5.033385477019232,0.23817376253490624
2014-12-31,NY,-0.03967848992238726,1.6100882247175976,6.17663299419892,3.888430783094855,498.2926685466849,4.5202860838997525,0.2504533312789453
2015-03-31,NY,1.247971749537696,1.894335149823275,5.6336988816292966,2.1038417300516334,525.0202230237522,5.363826554988382,0.2445200219481039
2015-06-30,NY,0.8884706141551477,2.7128787273492945,5.620940619909819,3.0027440535033127,549.0460172742712,4.57616548790198,0.25954990523481986
2015-09-30,NY,1.071056365922733,2.391460254515967,5.315444307354189,5.020195257177678,571.3166288306186,4.0562377024259995,0.2641310081851721
2015-12-31,NY,0.5909579987989667,2.630489847201319,5.427767751163401,6.009332621880947,594.1286637254103,3.992888311597689,0.2513698775817411
2016-03-31,NY,0.7842366407986316,2.1152441292652058,4.929888584472859,3.8998232498507335,614.1490684449733,3.3697086072278535,0.23576947105070628
2016-06-30,NY,-0.9063095363729111,2.3396146487009877,5.368928923145798,2.382465361253436,632.5391125152419,2.9943941976224404,0.2586980344863768
2016-09-30,NY,-0.528076820092453,1.4695510403542857,5.264018891638365,3.0720381785288855,646.205190942896,2.1605112090716667,0.25
2016-12-31,NY,-0.8633174845023591,1.6503774844010537,5.865391794998702,0.9483984166503343,669.9402901040119,3.672997291538823,0.3270899441812862
2017-03-31,NY,0.4422213641395174,0.9274603861569998,5.940308902856261,3.2370165955376544,704.5008483303026,5.158752016679714,0.4625854264236987
2017-06-30,NY,0.9302251249456359,0.9552423366682254,5.539449169563288,2.731009188791675,745.7479726707245,5.854801230996282,0.5282609059991635
2017-09-30,NY,0.42702126971572735,0.6888072966668793,5.563772718070032,1.7692936542390356,767.5595922880999,2.9247977087034056,0.6307540368349451
2017-12-31,NY,-0.2802352815211927,1.6573121316108756,5.631796791755468,3.036326551128763,784.6767086786266,2.2300700248563787,0.6566852873340251
2018-03-31,NY,-0.9508127279491959,1.7590623639694303,5.619706738832171,1.8812139507210517,791.5389249261156,0.8745278369539964,0.7562488650472186
2018-06-30,NY,-0.21621991512420208,2.5769539826405845,5.07727239721079,1.774782270386377,815.8632462810809,3.073041715192457,0.8646648292931894
2018-09-30,NY,-0.705588053672842,2.0616008135185084,5.3355727534329045,1.054514332852248,845.4089112412643,3.621399186059714,0.9763781158687914
2018-12-31,NY,0.867496025050279,2.355837121405898,4.915699729326208,1.1934166794415955,872.0193267965578,3.147638403316941,1.059586551667455
2019-03-31,NY,-0.23413086652001658,2.5902733171501238,5.633602757193706,2.047375687200476,883.0126586641466,1.260675254523733,1.2160415654250776
2019-06-30,NY,-0.6928128520012511,2.0881500167969853,5.364975898974702,2.6298632770445125,894.2011557020818,1.2670822924397922,1.2456790814957384
2019-09-30,NY,-1.2936887645881903,1.816267001468844,5.254978741065992,0.62204083481577,902.6697343927096,0.9470552164494717,1.4872384492230344
2019-12-31,NY,-2.0726867054283638,2.0197377330753956,6.217135615746766,1.43071557091479,920.7878662217821,2.007171741640547,1.6538927810502648
2020-03-31,NY,-1.1384380271289436,2.5382898465793744,6.180976010726349,1.5097290933566554,928.6007138452189,0.8484959359309159,1.622775364752765
2020-06-30,NY,-1.4452619797658446,2.151462699554548,6.066822214217757,-0.19029936788292678,925.1652280741421,-0.36996372282022394,1.7117288111546791
2020-09-30,NY,-0.08554583938864146,2.1164274328811823,5.786706534424597,0.3060189344447428,932.8718501699759,0.8329995401876737,1.6881353480857566
2020-12-31,NY,-0.03447159422089209,2.0043313311049062,5.801709637176205,2.1071173788116386,947.9066097855645,1.6116639828770976,1.7533367458214584
2021-03-31,NY,-1.5416727640201806,2.8428812440853815,6.135432675549278,2.3877071354878834,955.3470690953023,0.7849359032764753,1.8308155809267876
2021-06-30,NY,-1.7711316977008826,1.5982298152486645,6.090360505856419,2.0427790592680153,955.2507587220861,-0.010081192095720226,1.8863488015252428
2021-09-30,NY,-1.2855501854392608,1.7868386825460716,5.639725876551738,3.487743902502549,969.1424649714561,1.4542470783225583,2.081948096416148
2021-12-31,NY,0.08492915337422702,1.4558221157649505,5.044724168077892,1.2055839836558309,996.6227345715321,2.8355242488404926,2.2276185780801536
2022-03-31,NY,-0.36739079113292283,1.3332792586542794,5.221881432776184,2.6129603092490137,1026.3048754765925,2.978272507281448,2.3107404188551333
2022-06-30,NY,-0.5259530277397377,1.0490430363100898,5.452127577950587,2.219134888713263,1054.455339858956,2.742894928691729,2.435970013879246
2022-09-30,NY,-1.6127461654743098,1.176519238485376,5.695203207602017,2.8219533612341867,1071.984080751229,1.662350241843114,2.432567408260834
2022-12-31,NY,-0.15401131401974366,2.1579549051677747,5.345767622809907,2.3749734642240923,1088.6862197268965,1.55805848944726,2.554820430477935
2023-03-31,NY,-1.91392211696674,2.7464610375205107,6.020579085650195,3.394818879046134,1098.7206201066535,0.9216981163107185,2.664651848027563
2023-06-30,NY,-1.1629312133931122,3.2013706554082377,5.535974517056551,1.9849721103782678,1106.0648856758514,0.668437948173314,2.742874842924804
2023-09-30,NY,-0.8581891687184247,3.6337712620919342,5.0765707942835965,2.110321388936181,1116.2420233135056,0.9201212125485263,2.838789977232734
2023-12-31,NY,-0.3757848198810153,1.588143966139482,5.55411062203695,1.296274326143342,1136.322206739991,1.7989094665042946,2.9960856186643237
2000-03-31,FL,0.0,2.0,4.676075977434466,2.222418955207385,103.0,3.0,4.0
2000-06-30,FL,0.20825736113812063,2.1144461247859416,4.838332155221925,0.9047229965397496,106.38987421053716,3.291140010230251,3.784251756639204
2000-09-30,FL,-0.17033628041755,2.8942890955427285,4.648652991422145,4.7803367623353195,110.50066257112492,3.8638906109173914,3.6028834685995186
2000-12-31,FL,-0.28267612032289446,3.0027343957674413,4.684614860923323,2.8213485424585216,116.68807671366245,5.599436237366399,3.8047049754965885
2001-03-31,FL,-1.2151794080015481,1.679950147467905,5.445704860303118,2.0226637857912726,122.11410606099807,4.65002894910196,3.743538452277005
2001-06-30,FL,-2.928128489806695,2.6138532917934416,5.825126063834405,-0.570566730746062,129.37484521672167,5.945864396777189,3.9515253601641724
2001-09-30,FL,-1.817945213384249,2.5074243543841623,5.597370515033578,0.6081602714734973,138.00731116765184,6.672445432857942,4.179307901832165
2001-12-31,FL,-1.971205364418756,3.6527620503916514,5.662545579812536,3.4523336406546763,147.67424575693997,7.004653961806924,3.7304904249043505
2002-03-31,FL,-1.0645856298441028,3.138785064677786,5.281757762220696,2.5002857020847378,156.9566664268163,6.285741039202236,3.6865740637591333
2002-06-30,FL,0.0028744942170561005,3.193121810798326,4.65477411868663,1.6587756097510664,166.68990764842195,6.201228302809274,3.850129593309188
2002-09-30,FL,-0.010535620092850487,2.2563042500755075,5.093483910421129,0.8598778593443885,174.4028661341496,4.627129857193054,3.4883073759035694
2002-12-31,FL,0.2003018389376694,3.428883181325914,4.283654033714308,2.0384561590290544,180.8188239475634,3.6788144344363625,3.210307510362828
2003-03-31,FL,-1.038440105615825,3.9287723478342875,4.703306622636169,2.6256880821194004,187.19065267874186,3.523874667510415,3.458188188742241
2003-06-30,FL,-0.08536679707007444,1.7622552839432792,4.470386714462699,1.815557152958801,192.91456958363057,3.0578006022085744,2.9436262873069357
2003-09-30,FL,-1.4603586672862676,2.674595534873726,5.067082745657093,1.3908440638888626,196.5605946058489,1.8899687203966,2.7409040973366054
2003-12-31,FL,-1.4182926122398964,2.395884429672789,5.39909774921788,2.134762268659398,200.79620161330212,2.1548607013255348,2.630852405093132
2004-03-31,FL,-1.799685476026419,2.4294285630255144,5.173950622628007,2.4263116691627866,205.1227252140364,2.154683986037962,3.2875682267432413
2004-06-30,FL,-1.2395844845189714,1.8741855358304849,4.744728863689055,0.6407452392199293,206.73480516745624,0.7859099725482399,3.759446110515418
2004-09-30,FL,-0.9649146229083307,1.5454098173820374,4.6797486381519136,-0.2473169388387677,211.6124105799747,2.359353766564645,3.188392684260376
2004-12-31,FL,-1.9129387815718428,1.6199320290836565,4.993786311398552,1.13366551998647,215.0167228031993,1.6087488507381418,2.0712564464359793
2005-03-31,FL,-1.8246123259320055,1.381786097310798,4.789630861123121,1.8314042253213467,218.40074989408146,1.5738436744659534,2.1394049693992696
2005-06-30,FL,-2.3922787660371654,1.0978245865163154,4.905359117213409,2.8310954856145214,221.8790707162717,1.5926322706662583,2.90225767943468
2005-09-30,FL,-2.176751531875178,1.3789066538492976,4.742901168997608,1.439299197119633,227.75525309130558,2.648371635983668,2.489458751777902
2005-12-31,FL,-1.2576203488278388,1.0377823648602154,4.357974997057444,-0.7703219311561713,234.8190063798314,3.1014666808558604,2.5113876412564062
2006-03-31,FL,-2.11342771765675,1.0040712883578846,5.095864958714201,-0.058629715560367224,238.93893215740624,1.7545112046469844,3.116820122844871
2006-06-30,FL,-0.1431595460624473,0.5787231413599236,4.291162770618855,1.137689503461897,242.25098252656724,1.3861493140762635,2.8862845412978295
2006-09-30,FL,-0.49984837449276687,0.8986233426833923,4.172498100381949,0.4120238401124503,247.00052291636067,1.9605866363297575,3.029746355056947
2006-12-31,FL,0.18860930950791188,-0.3970107781049024,3.775724665115271,1.014721871304215,250.41137962748786,1.3809107247445769,3.327061240120922
2007-03-31,FL,1.9304981752010384,1.4305978886956334,2.8045076571779464,1.9351968861617281,252.42845666904202,0.8055053426704215,0.2715389122024454
2007-06-30,FL,0.027938521801332827,0.9798423446182822,3.7430181711986936,2.445378284394601,257.9443015167577,2.1851121385048606,0.257250448865588
2007-09-30,FL,-0.35996064767768654,1.6376271614863,3.7239431842509636,1.5320411380255208,258.7237876286544,0.3021916387814052,0.2502054933573216
2007-12-31,FL,-0.49350464609490646,2.010521995719561,4.318197243108281,1.1674779326661269,262.7305061652011,1.5486471395887118,0.24184269683034945
2008-03-31,FL,-1.0902743539364392,2.0468864815813643,4.407415875579468,2.089373492497563,269.55299198646475,2.5967619523306316,0.26362968437849493
2008-06-30,FL,0.1255967999991915,2.0180974568747283,4.6163552251119455,2.4827441703153847,276.5114075304123,2.581464777173384,0.273296099371966
2008-09-30,FL,-0.06382860675747619,2.3366147171777114,4.320227330001576,2.0977478868595187,285.2233963371407,3.1506797077694286,0.2419841633632291
2008-12-31,FL,0.9780476480645063,2.0358922490317752,3.5660853996199675,2.6947493469531776,295.0978806702294,3.462017653494639,0.2623152751747387
2009-03-31,FL,0.24137165848003234,1.0214539066737238,3.4444247823115863,2.3026606810218433,305.37487185601424,3.48257031275305,0.23644613111242369
2009-06-30,FL,0.4524023529301316,1.0603430812987322,3.4184198796032073,3.836184045308823,316.06062401771135,3.4992244439599616,0.24784636616974443
2009-09-30,FL,-0.035539290816072544,0.9756890116132757,4.096389124061975,1.690269506861211,328.6154201486048,3.9722746767056742,0.25132577844001935
2009-12-31,FL,-0.3644365654016915,2.107124474178047,3.8704496804548967,1.4306068356828545,340.53087600344105,3.6259576161848637,0.2613032942645637
2010-03-31,FL,-0.07264029590002535,2.6184283889666244,3.6402631750300705,2.433151592260629,354.70474493778903,4.162285987307885,0.25308149124168133
2010-06-30,FL,0.41238712643586384,2.424255876791414,4.200681923874269,1.807416439972552,370.14764241441173,4.353732984127734,0.2503384089491103
2010-09-30,FL,-0.3946796940554158,3.316078712010337,4.29375000039215,-0.36952391031156484,388.1430990975921,4.8616969611906855,0.2690265223824829
2010-12-31,FL,-0.9493480526807672,2.663031307310162,4.573742667800289,0.4695723700736598,403.4427558833012,3.9417567441698242,0.25453207652762033
2011-03-31,FL,-1.189106926634374,3.187431331932561,4.4571907173844085,-0.474807016349283,418.7016663166695,3.7821748465802347,0.2617181401317716
2011-06-30,FL,-0.9498810098839984,2.1383069840307716,4.103973423947276,0.5615908959056481,440.83341532716486,5.285803900707867,0.25461684885895364
2011-09-30,FL,-1.7944971076794767,2.8530258363980012,4.340239860705268,2.045972067026417,456.2752891101487,3.502881870133127,0.2559175128480938
2011-12-31,FL,-1.4725934350197938,3.1296956088927192,4.671708468501044,2.276992564746704,469.5133445140711,2.9013307798763086,0.26896053539748843
2012-03-31,FL,-0.12737276091645766,2.7581863917049816,3.8826375858121076,2.0732489993928196,478.055313380314,1.8193239800422338,0.2529836686194107
2012-06-30,FL,-1.1613673899024675,4.147266077573206,4.551106552516309,0.8805703547922342,479.39493909659643,0.28022399893644145,0.24559496810657666
2012-09-30,FL,-1.0123939955383503,1.9775222898891236,4.807867953439333,3.8434212600881277,476.69644813086984,-0.5628951717370603,0.237052296353783
2012-12-31,FL,0.7021179731595215,2.4467008206182617,4.031672120447971,3.8413525820687537,479.6801667237973,0.6259158432219665,0.2457738546089557
2013-03-31,FL,0.017915039740321992,2.389500911781969,3.850168051337495,4.176131223318659,487.0307858700935,1.532400056583684,0.2339996574156848
2013-06-30,FL,-0.7137088171556709,2.4382787446356144,4.353701850825127,3.416540694511303,497.17494545083747,2.082857978396823,0.24988454291290407
2013-09-30,FL,-0.28215647809944666,3.7044603076316864,3.7443142099642666,1.7681014193216475,516.6443381685519,3.916004395607585,0.2370272158651764
2013-12-31,FL,-0.20115887112605507,3.381451169233058,3.470235598903292,0.009897284261257244,536.5990446006389,3.8623681627527913,0.24430484342714848
2014-03-31,FL,0.5424743392347813,1.8771828191866566,4.006453453031675,3.6357150869519916,573.6876737479982,6.911795598697443,0.23591110970031445
2014-06-30,FL,-0.8922718696774354,1.778895569224649,4.831592714067497,3.8664606608772996,605.1878059687533,5.490815588726068,0.23266891398612694
2014-09-30,FL,-0.5797511192453441,0.9050736432516588,5.086520459282667,3.6651173698276054,630.8756383367007,4.244605082025359,0.23817376253490624
2014-12-31,FL,-0.3211357302589344,1.2120162578354876,5.617545981701717,4.589500565515201,653.4073330500823,3.5714954492118807,0.2504533312789453
2015-03-31,FL,-0.29746507329838545,1.2526887940139932,5.601690874403818,4.173614048632132,682.5819264024167,4.464993255608003,0.2445200219481039
2015-06-30,FL,-0.7793263961298778,1.1285257922592788,6.256383809122699,2.3873693413966603,702.5572349588331,2.9264338512004278,0.25954990523481986
2015-09-30,FL,-0.3825561621694431,0.9932328022198111,5.605943233656305,3.7351440260038595,722.9129491485654,2.8973745022959085,0.2641310081851721
2015-12-31,FL,0.694636156419013,1.6324550705461378,5.101527640738895,2.2091534819692464,746.9424393786651,3.3239811596128073,0.2513698775817411
2016-03-31,FL,0.5536957643120237,1.1899734404852134,4.675730795899487,-1.9996514967069037,778.2453716005775,4.190809167029189,0.23576947105070628
2016-06-30,FL,0.5187341736920914,1.1238195965344995,4.937240823972845,0.6713458588113927,813.831319185159,4.572587114960106,0.2586980344863768
2016-09-30,FL,0.6621151615630172,0.6674743486728407,4.676750148908022,1.8640542938567184,853.8135300110324,4.912837572521184,0.25
2016-12-31,FL,0.2819551328699499,1.9809368914481964,4.801206349083429,2.087770935713122,884.5636489305128,3.6015028854231304,0.3270899441812862
2017-03-31,FL,-0.3396509306610668,2.323174260271365,4.88516617232912,3.100172030459575,909.6205302666552,2.8326826867052124,0.4625854264236987
2017-06-30,FL,0.013532252077266688,1.907026023535053,4.3133792680255745,3.2944861111213104,944.2722438060318,3.809469156244588,0.5282609059991635
2017-09-30,FL,1.1970070669295612,2.080971765719834,4.1290589971396034,2.609379028426171,971.5227502003277,2.885873917511189,0.6307540368349451
2017-12-31,FL,1.3596362732457536,3.4694188789221743,3.5544298092352653,1.5358265156885305,1011.7035477740444,4.13585760759916,0.6566852873340251
2018-03-31,FL,0.7656866972055701,1.8406962104214053,3.790079705323887,1.7654526719680779,1052.7994745914266,4.062052259063622,0.7562488650472186
2018-06-30,FL,1.4837776372916558,1.7262112705820978,3.4036543633775738,3.4728923349005916,1092.7220364027378,3.7920385386594426,0.8646648292931894
2018-09-30,FL,1.7754021957195507,1.9172184106836268,3.4054369421319985,0.18440126243061172,1145.9428073656993,4.87047658873662,0.9763781158687914
2018-12-31,FL,2.215982167944943,1.4589360620190264,3.3477317358865015,2.1754416443387194,1207.846555480188,5.401992814701957,1.059586551667455
2019-03-31,FL,0.044577273395715045,1.4885559105345305,4.581167710278462,0.21925286006807765,1253.3400019886833,3.7664922172509816,1.2160415654250776
2019-06-30,FL,0.20823767324623443,1.8133585672694754,4.7710550602271065,0.7816781562036565,1289.2810169228248,2.8676189124350655,1.2456790814957384
2019-09-30,FL,1.599042574948374,1.448371989648714,4.180727046132282,2.401980763124571,1309.043778742414,1.5328513768672112,1.4872384492230344
2019-12-31,FL,2.5136369825251714,1.8566972898360898,3.3231057064625347,4.004227687682341,1339.2517212379935,2.307634243111423,1.6538927810502648
2020-03-31,FL,1.7111636578243707,0.9124639616374284,3.9105829457935934,2.5224698395218703,1351.2966274445066,0.8993758242385468,1.622775364752765
2020-06-30,FL,0.7261762819894575,2.073709157462698,4.217976008389391,2.1379828843295243,1352.9815017098367,0.12468574486984263,1.7117288111546791
2020-09-30,FL,-0.14930027672994273,1.2587447851834643,4.700467422707238,3.7498954900397843,1327.5337248848762,-1.8808665745097723,1.6881353480857566
2020-12-31,FL,-0.14628471939218265,1.4011680203942578,4.604228415297602,1.8274408729335962,1300.978056129905,-2.000376205679748,1.7533367458214584
2021-03-31,FL,-0.17058927844783123,2.5723799837303387,4.369232735132929,1.2301835459074024,1295.45687732106,-0.4243867744602259,1.8308155809267876
2021-06-30,FL,0.22542976779255544,2.4712482491450944,4.582740376472281,3.1100346842947837,1286.3681076390092,-0.7015879757299133,1.8863488015252428
2021-09-30,FL,0.00045718987625056884,2.6762558445601496,5.175814028154748,2.9142101871747492,1295.1559654424466,0.6831526490163551,2.081948096416148
2021-12-31,FL,-0.5281530969556587,1.9098619127748673,5.383628606932202,3.1140888301843246,1303.7453795559668,0.663195348105134,2.2276185780801536
2022-03-31,FL,-0.566904483482607,2.1608092657573637,4.923652966049478,0.754364581608888,1309.692232522084,0.4561360722246608,2.3107404188551333
2022-06-30,FL,-0.5644673814445529,1.991293030345257,4.708363059657695,3.184227242638628,1312.1805355980953,0.18999143571461818,2.435970013879246
2022-09-30,FL,-0.8000959747171994,2.5591237240792335,5.047721031625644,2.2465155434027175,1323.3765828717128,0.8532398530446326,2.432567408260834
2022-12-31,FL,-1.7109641388983672,1.8600139219285867,5.29978439671405,4.331102835065794,1330.5059747811022,0.5387273737244578,2.554820430477935
2023-03-31,FL,-1.3608836939621645,2.8684766389749403,4.967444430507421,0.5088789416124524,1337.8488763181465,0.5518879040172964,2.664651848027563
2023-06-30,FL,-1.406566095546796,2.487333654392573,5.470047519836756,3.1663949677870304,1370.5923106874661,2.4474688396369406,2.742874842924804
2023-09-30,FL,-1.263619415658345,2.7239922977547852,5.16750877846672,2.3560847187352323,1421.8993795072818,3.7434230748077715,2.838789977232734
2023-12-31,FL,-1.708684177227175,2.829703479378229,4.703525844502822,0.13568652005144055,1482.8228409545623,4.2846534941447,2.9960856186643237
2000-03-31,IL,0.0,2.0,5.888493727627671,3.269018528283373,103.0,3.0,4.0
2000-06-30,IL,0.9849565923524534,2.0553555041137237,5.481581021402538,3.574657320367238,108.09046947629781,4.942203375046438,3.784251756639204
2000-09-30,IL,1.346989825847667,1.5109641060902808,5.576581254412807,3.3917931217699215,114.31983837050753,5.763106520298443,3.6028834685995186
2000-12-31,IL,0.30351019233620513,1.3764407614244716,6.45398804697233,1.6945560622826707,119.48185937652357,4.515420140191326,3.8047049754965885
2001-03-31,IL,0.542099718930597,2.281455343804961,5.870925217212744,3.0968558446601846,126.16511112247106,5.593528407426714,3.743538452277005
2001-06-30,IL,0.23854451187945147,2.176862210885831,6.673645195924944,3.681880533024135,136.81674221723762,8.442612224568798,3.9515253601641724
2001-09-30,IL,0.10844358260653654,1.4015627839523588,6.495087513165515,3.4190216439126964,147.88250171963267,8.088015635414596,4.179307901832165
2001-12-31,IL,-0.3766226037212254,2.3621409928462884,6.431439986679397,3.1367127172145306,156.95194447308896,6.132870791333286,3.7304904249043505
2002-03-31,IL,-0.3384080168368615,2.4149503239544594,6.489268603441958,2.294653046225299,165.2969423675669,5.316912716496357,3.6865740637591333
2002-06-30,IL,0.4489552545930682,2.587939323501333,6.068677263660447,0.822026747621456,178.3405451359633,7.891012732341801,3.850129593309188
2002-09-30,IL,-0.37550995075331983,2.0206722083791457,6.705395093699313,1.3941423671603963,191.29306331132915,7.26280059618022,3.4883073759035694
2002-12-31,IL,-0.24967208589484804,2.8256685465166034,6.300835722132055,1.761022564469759,204.90990288474129,7.118313303002932,3.210307510362828
2003-03-31,IL,1.0773184113351468,2.1037107147959766,6.175488278986844,2.834675657714354,220.33145791745864,7.526017442598526,3.458188188742241
